questions_id,questions,num_respondents,options,Clinton_perc,Trump_perc,Johnson_perc,Stein_perc,options_perc,state,url
57,Do you think the presidential candidates are honest and trustworthy?,4863,Only Clinton,97,1,1,0,34,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
57,Do you think the presidential candidates are honest and trustworthy?,4863,Only Trump,2,98,0,0,31,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
57,Do you think the presidential candidates are honest and trustworthy?,4863,Neither,40,43,8,4,29,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
58,Do you think Hillary Clinton is qualified to serve as president?,4758,Yes,86,9,3,1,52,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
58,Do you think Hillary Clinton is qualified to serve as president?,4758,No,5,88,4,1,47,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
59,Do you think Donald Trump is qualified to serve as president?,4758,Yes,4,94,1,0,38,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
59,Do you think Donald Trump is qualified to serve as president?,4758,No,75,17,5,1,61,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
60,Do you think the presidential candidates are qualified to serve as president?,4758,Both,22,71,6,1,5,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
60,Do you think the presidential candidates are qualified to serve as president?,4758,Only Clinton,94,2,3,1,46,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
60,Do you think the presidential candidates are qualified to serve as president?,4758,Only Trump,1,98,1,NA,32,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
60,Do you think the presidential candidates are qualified to serve as president?,4758,Neither,15,66,11,3,15,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
61,Do you think Hillary Clinton has the temperament to serve effectively as president?,4863,Yes,83,12,2,1,55,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
61,Do you think Hillary Clinton has the temperament to serve effectively as president?,4863,No,5,88,3,1,44,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
62,Do you think Donald Trump has the temperament to serve effectively as president?,4863,Yes,5,94,1,0,35,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
62,Do you think Donald Trump has the temperament to serve effectively as president?,4863,No,72,19,4,2,63,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Both,20,77,2,0,5,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Only Clinton,90,5,3,1,49,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Only Trump,2,97,0,NA,29,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
63,Do you think the presidential candidates have the temperament to serve effectively as president?,4863,Neither,12,67,10,4,14,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
64,"If Hillary Clinton is elected president, would you feel:",4698,Excited,98,1,0,1,17,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
64,"If Hillary Clinton is elected president, would you feel:",4698,Optimistic,92,5,2,1,27,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
64,"If Hillary Clinton is elected president, would you feel:",4698,Concerned,19,68,9,2,24,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
64,"If Hillary Clinton is elected president, would you feel:",4698,Scared,1,94,3,1,29,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
65,"If Hillary Clinton is elected president, would you feel:",4698,Excited or optimistic,94,3,1,1,43,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
65,"If Hillary Clinton is elected president, would you feel:",4698,Concerned or scared,9,82,6,1,53,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
66,"If Donald Trump is elected president, would you feel:",4698,Excited,2,97,1,0,13,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
66,"If Donald Trump is elected president, would you feel:",4698,Optimistic,3,95,2,0,27,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
66,"If Donald Trump is elected president, would you feel:",4698,Concerned,54,33,8,2,20,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
66,"If Donald Trump is elected president, would you feel:",4698,Scared,92,2,4,1,37,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
67,"If Donald Trump is elected president, would you feel:",4698,Excited or optimistic,3,95,2,0,40,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
67,"If Donald Trump is elected president, would you feel:",4698,Concerned or scared,78,13,5,1,57,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
68,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,A lot,7,86,3,1,45,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
68,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,Some,68,25,5,1,18,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
68,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,Not much,88,7,2,1,17,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
68,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,Not at all,93,5,1,1,19,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
69,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,A lot/Some,24,69,3,1,63,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
69,Does Hillary Clinton's use of private email while secretary of state bother you:,4662,Not much/Not at all,91,6,2,1,36,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
70,Does Donald Trump's treatment of women bother you:,4662,A lot,83,11,3,1,50,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
70,Does Donald Trump's treatment of women bother you:,4662,Some,20,73,4,1,20,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
70,Does Donald Trump's treatment of women bother you:,4662,Not much,8,88,2,1,13,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
70,Does Donald Trump's treatment of women bother you:,4662,Not at all,11,86,1,0,16,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
71,Does Donald Trump's treatment of women bother you:,4662,A lot or some,65,29,3,1,70,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
71,Does Donald Trump's treatment of women bother you:,4662,Not much or not at all,10,87,2,1,29,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
72,Who would better handle the economy?,4829,Hillary Clinton,95,1,2,1,46,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
72,Who would better handle the economy?,4829,Donald Trump,3,94,2,0,48,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
73,Who would better handle foreign policy?,4829,Hillary Clinton,86,7,4,1,53,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
73,Who would better handle foreign policy?,4829,Donald Trump,2,96,1,0,42,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
74,"Regardless of how you voted today, who would be a better commander in chief?",4698,Hillary Clinton,93,2,3,1,49,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
74,"Regardless of how you voted today, who would be a better commander in chief?",4698,Donald Trump,1,95,2,0,46,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
75,Is your opinion of the Democratic Party:,4698,Favorable,88,8,2,1,47,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
75,Is your opinion of the Democratic Party:,4698,Unfavorable,9,83,5,1,49,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
76,Is your opinion of the Republican Party:,4698,Favorable,11,85,3,0,40,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
76,Is your opinion of the Republican Party:,4698,Unfavorable,73,20,4,2,55,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
77,Do you think the condition of the nation's economy is:,4863,Excellent,83,16,1,NA,3,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
77,Do you think the condition of the nation's economy is:,4863,Good,76,18,3,2,33,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
77,Do you think the condition of the nation's economy is:,4863,Not so good,40,53,3,1,41,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
77,Do you think the condition of the nation's economy is:,4863,Poor,15,79,3,2,21,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
78,Do you think the condition of the nation's economy is:,4863,Excellent or good,77,18,2,1,36,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
78,Do you think the condition of the nation's economy is:,4863,Not so good or poor,31,62,3,1,62,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
79,"Compared to four years ago, is your family's financial situation:",4698,Better today,72,23,3,0,31,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
79,"Compared to four years ago, is your family's financial situation:",4698,Worse today,19,77,2,1,27,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
79,"Compared to four years ago, is your family's financial situation:",4698,About the same,47,45,5,1,41,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
80,Do you think things in this country today are:,4662,Generally going in the right direction,89,7,2,1,33,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
80,Do you think things in this country today are:,4662,Seriously off on the wrong track,26,68,4,1,62,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
81,Do you expect life for the next generation of Americans to be:,4902,Better than life today,59,38,2,1,37,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
81,Do you expect life for the next generation of Americans to be:,4902,Worse than life today,31,63,4,1,33,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
81,Do you expect life for the next generation of Americans to be:,4902,About the same,54,38,6,1,25,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
82,"If these were the only two candidates for president on the ballot today, for whom would you have voted?",9306,Hillary Clinton (Dem),97,1,2,1,47,nation,https://www.foxnews.com/politics/elections/2016/exit-polls?type=president&filter=US
